date,sales,tokyo_temperature,holiday,,temperature_difference_2009_2018,temperature_difference_2019_2021,,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,AVERAGE2009-2018,AVERAGE2019-2021
2018/1/6,20.49,10.5,1,,0.542857143,-0.066666667,,,,,,,,,,,,,,,,,
2018/1/7,18.19,11.6,1,,1.642857143,1.033333333,,,,,,,,,,,,,,,,,
2018/1/8,16.14,9.5,1,,-0.457142857,-1.066666667,,,,,,,,,,,,,,,,,
2018/1/9,16.75,16,0,,6.042857143,5.433333333,,,,,,,,,,,,,,,,,
2018/1/10,14.37,11.1,0,,1.142857143,0.533333333,,,,,,,,,,,,,,,,,
2018/1/11,11.81,10.2,0,,0.242857143,-0.366666667,,,,,,,,,,,,,,,,,
2018/1/12,12.72,7,0,,-2.957142857,-3.566666667,,,,,,,,,,,,,,,,,
2018/1/13,16.88,7.3,1,,-2.657142857,-3.266666667,,,,,,,,,,,,,,,,,
2018/1/14,20.3,8.4,1,,-1.557142857,-2.166666667,,,,,,,,,,,,,,,,,
2018/1/15,12.08,12.4,0,,2.442857143,1.833333333,,,,,,,,,,,,,,,,,
2018/1/16,15.09,13.7,0,,3.742857143,3.133333333,,,,,,,,,,,,,,,,,
2018/1/17,10.34,9.1,0,,-0.857142857,-1.466666667,,,,,,,,,,,,,,,,,
2018/1/18,13.18,13.7,0,,3.742857143,3.133333333,,,,,,,,,,,,,,,,,
2018/1/19,16.73,11.2,0,,1.242857143,0.633333333,,,,,,,,,,,,,,,,,
2018/1/20,19.67,10.1,1,,0.142857143,-0.466666667,,,,,,,,,,,,,,,,,
2018/1/21,25.13,12,1,,2.042857143,1.433333333,,,,,,,,,,,,,,,,,
2018/1/22,9.59,5.3,0,,-4.657142857,-5.266666667,,,,,,,,,,,,,,,,,
2018/1/23,13.92,10,0,,0.042857143,-0.566666667,,,,,,,,,,,,,,,,,
2018/1/24,10.73,7.3,0,,-2.657142857,-3.266666667,,,,,,,,,,,,,,,,,
2018/1/25,13.43,4,0,,-5.957142857,-6.566666667,,,,,,,,,,,,,,,,,
2018/1/26,12.68,5.1,0,,-4.857142857,-5.466666667,,,,,,,,,,,,,,,,,
2018/1/27,19.61,7.3,1,,-2.657142857,-3.266666667,,,,,,,,,,,,,,,,,
2018/1/28,17.23,5.5,1,,-4.457142857,-5.066666667,,,,,,,,,,,,,,,,,
2018/1/29,10.9,9.7,0,,-0.257142857,-0.866666667,,,,,,,,,,,,,,,,,
2018/1/30,13.64,6.6,0,,-3.357142857,-3.966666667,,,,,,,,,,,,,,,,,
2018/1/31,14.73,9.2,0,,-0.757142857,-1.366666667,,,,,,,,,,,,,,,,,
2018/2/1,14.49,6.3,0,,-4.271428571,-6.666666667,,,,,,,,,,,,,,,,,
2018/2/2,12.26,3.8,0,,-6.771428571,-9.166666667,,,,,,,,,,,,,,,,,
2018/2/3,18.39,7.8,1,,-2.771428571,-5.166666667,,,,,,,,,,,,,,,,,
2018/2/4,19.22,9.8,1,,-0.771428571,-3.166666667,,,,,,,,,,,,,,,,,
2018/2/5,10.96,8.1,0,,-2.471428571,-4.866666667,,,,,,,,,,,,,,,,,
2018/2/6,10.7,8.2,0,,-2.371428571,-4.766666667,,,,,,,,,,,,,,,,,
2018/2/7,13.99,9.1,0,,-1.471428571,-3.866666667,,,,,,,,,,,,,,,,,
2018/2/8,12.4,9.2,0,,-1.371428571,-3.766666667,,,,,,,,,,,,,,,,,
2018/2/9,11.75,9.5,0,,-1.071428571,-3.466666667,,,,,,,,,,,,,,,,,
2018/2/10,21.36,11.9,1,,1.328571429,-1.066666667,,,,,,,,,,,,,,,,,
2018/2/11,22.49,14.9,1,,4.328571429,1.933333333,,,,,,,,,,,,,,,,,
2018/2/12,17.23,9.7,1,,-0.871428571,-3.266666667,,,,,,,,,,,,,,,,,
2018/2/13,11.76,9.7,0,,-0.871428571,-3.266666667,,,,,,,,,,,,,,,,,
2018/2/14,11.53,11,0,,0.428571429,-1.966666667,,,,,,,,,,,,,,,,,
2018/2/15,11.17,15.1,0,,4.528571429,2.133333333,,,,,,,,,,,,,,,,,
2018/2/16,12.88,10,0,,-0.571428571,-2.966666667,,,,,,,,,,,,,,,,,
2018/2/17,18.19,12.3,1,,1.728571429,-0.666666667,,,,,,,,,,,,,,,,,
2018/2/18,19,9.8,1,,-0.771428571,-3.166666667,,,,,,,,,,,,,,,,,
2018/2/19,10.69,10.7,0,,0.128571429,-2.266666667,,,,,,,,,,,,,,,,,
2018/2/20,12.3,12.4,0,,1.828571429,-0.566666667,,,,,,,,,,,,,,,,,
2018/2/21,14.14,8.6,0,,-1.971428571,-4.366666667,,,,,,,,,,,,,,,,,
2018/2/22,11.58,5.7,0,,-4.871428571,-7.266666667,,,,,,,,,,,,,,,,,
2018/2/23,14.36,8.1,0,,-2.471428571,-4.866666667,,,,,,,,,,,,,,,,,
2018/2/24,20.89,14.4,1,,3.828571429,1.433333333,,,,,,,,,,,,,,,,,
2018/2/25,19.67,8.9,1,,-1.671428571,-4.066666667,,,,,,,,,,,,,,,,,
2018/2/26,13.21,10.9,0,,0.328571429,-2.066666667,,,,,,,,,,,,,,,,,
2018/2/27,14.92,12.8,0,,2.228571429,-0.166666667,,,,,,,,,,,,,,,,,
2018/2/28,14.77,14.7,0,,4.128571429,1.733333333,,,,,,,,,,,,,,,,,
2018/3/1,19.78,20.3,0,,5.428571429,3.866666667,,,,,,,,,,,,,,,,,
2018/3/2,16.12,14.4,0,,-0.471428571,-2.033333333,,,,,,,,,,,,,,,,,
2018/3/3,29.52,16.2,1,,1.328571429,-0.233333333,,,,,,,,,,,,,,,,,
2018/3/4,29.51,21.2,1,,6.328571429,4.766666667,,,,,,,,,,,,,,,,,
2018/3/5,11.86,19.9,0,,5.028571429,3.466666667,,,,,,,,,,,,,,,,,
2018/3/6,13.3,12.5,0,,-2.371428571,-3.933333333,,,,,,,,,,,,,,,,,
2018/3/7,11.65,8.3,0,,-6.571428571,-8.133333333,,,,,,,,,,,,,,,,,
2018/3/8,13.16,9.8,0,,-5.071428571,-6.633333333,,,,,,,,,,,,,,,,,
2018/3/9,14.48,17.5,0,,2.628571429,1.066666667,,,,,,,,,,,,,,,,,
2018/3/10,21.54,11.8,1,,-3.071428571,-4.633333333,,,,,,,,,,,,,,,,,
2018/3/11,26.56,16.1,1,,1.228571429,-0.333333333,,,,,,,,,,,,,,,,,
2018/3/12,14.2,15.9,0,,1.028571429,-0.533333333,,,,,,,,,,,,,,,,,
2018/3/13,14.8,17.5,0,,2.628571429,1.066666667,,,,,,,,,,,,,,,,,
2018/3/14,17.35,21.5,0,,6.628571429,5.066666667,,,,,,,,,,,,,,,,,
2018/3/15,16.39,22.1,0,,7.228571429,5.666666667,,,,,,,,,,,,,,,,,
2018/3/16,15.24,17.5,0,,2.628571429,1.066666667,,,,,,,,,,,,,,,,,
2018/3/17,21.49,12.1,1,,-2.771428571,-4.333333333,,,,,,,,,,,,,,,,,
2018/3/18,25.16,15.8,1,,0.928571429,-0.633333333,,,,,,,,,,,,,,,,,
2018/3/19,15.88,18,0,,3.128571429,1.566666667,,,,,,,,,,,,,,,,,
2018/3/20,13.37,11.1,0,,-3.771428571,-5.333333333,,,,,,,,,,,,,,,,,
2018/3/21,14.89,6.6,1,,-8.271428571,-9.833333333,,,,,,,,,,,,,,,,,
2018/3/22,13.69,14.5,0,,-0.371428571,-1.933333333,,,,,,,,,,,,,,,,,
2018/3/23,14.56,18.8,0,,3.928571429,2.366666667,,,,,,,,,,,,,,,,,
2018/3/24,26.78,16.8,1,,1.928571429,0.366666667,,,,,,,,,,,,,,,,,
2018/3/25,30.77,19.3,1,,4.428571429,2.866666667,,,,,,,,,,,,,,,,,
2018/3/26,21.29,21.8,0,,6.928571429,5.366666667,,,,,,,,,,,,,,,,,
2018/3/27,20.76,22.1,0,,7.228571429,5.666666667,,,,,,,,,,,,,,,,,
2018/3/28,24.83,22.9,0,,8.028571429,6.466666667,,,,,,,,,,,,,,,,,
2018/3/29,24.8,24.2,0,,9.328571429,7.766666667,,,,,,,,,,,,,,,,,
2018/3/30,20.93,18.4,0,,3.528571429,1.966666667,,,,,,,,,,,,,,,,,
2018/3/31,32.37,18.1,1,,3.228571429,1.666666667,,,,,,,,,,,,,,,,,
2018/4/1,34.29,21.9,1,,2.057142857,2.633333333,,,,,,,,,,,,,,,,,
2018/4/2,24.01,24.5,0,,4.657142857,5.233333333,,,,,,,,,,,,,,,,,
2018/4/3,25.74,23.4,0,,3.557142857,4.133333333,,,,,,,,,,,,,,,,,
2018/4/4,24.67,26.2,0,,6.357142857,6.933333333,,,,,,,,,,,,,,,,,
2018/4/5,19.33,15.3,0,,-4.542857143,-3.966666667,,,,,,,,,,,,,,,,,
2018/4/6,15.94,22.4,0,,2.557142857,3.133333333,,,,,,,,,,,,,,,,,
2018/4/7,21.41,21.8,1,,1.957142857,2.533333333,,,,,,,,,,,,,,,,,
2018/4/8,24.28,16.8,1,,-3.042857143,-2.466666667,,,,,,,,,,,,,,,,,
2018/4/9,14.09,19.9,0,,0.057142857,0.633333333,,,,,,,,,,,,,,,,,
2018/4/10,19.54,19.1,0,,-0.742857143,-0.166666667,,,,,,,,,,,,,,,,,
2018/4/11,17.55,21.9,0,,2.057142857,2.633333333,,,,,,,,,,,,,,,,,
2018/4/12,20.06,25.9,0,,6.057142857,6.633333333,,,,,,,,,,,,,,,,,
2018/4/13,17.41,20.9,0,,1.057142857,1.633333333,,,,,,,,,,,,,,,,,
2018/4/14,22.7,18.8,1,,-1.042857143,-0.466666667,,,,,,,,,,,,,,,,,
2018/4/15,25.04,22.1,1,,2.257142857,2.833333333,,,,,,,,,,,,,,,,,
2018/4/16,18.41,20,0,,0.157142857,0.733333333,,,,,,,,,,,,,,,,,
2018/4/17,16.34,15,0,,-4.842857143,-4.266666667,,,,,,,,,,,,,,,,,
2018/4/18,19.58,16,0,,-3.842857143,-3.266666667,,,,,,,,,,,,,,,,,
2018/4/19,21.29,22.2,0,,2.357142857,2.933333333,,,,,,,,,,,,,,,,,
2018/4/20,25.49,26.4,0,,6.557142857,7.133333333,,,,,,,,,,,,,,,,,
2018/4/21,40.69,26,1,,6.157142857,6.733333333,,,,,,,,,,,,,,,,,
2018/4/22,47.98,28.3,1,,8.457142857,9.033333333,,,,,,,,,,,,,,,,,
2018/4/23,21.78,18.7,0,,-1.142857143,-0.566666667,,,,,,,,,,,,,,,,,
2018/4/24,15.48,21.3,0,,1.457142857,2.033333333,,,,,,,,,,,,,,,,,
2018/4/25,20.74,22.5,0,,2.657142857,3.233333333,,,,,,,,,,,,,,,,,
2018/4/26,26.34,25,0,,5.157142857,5.733333333,,,,,,,,,,,,,,,,,
2018/4/27,21.21,22,0,,2.157142857,2.733333333,,,,,,,,,,,,,,,,,
2018/4/28,42.08,26.1,1,,6.257142857,6.833333333,,,,,,,,,,,,,,,,,
2018/4/29,45.24,25.6,1,,5.757142857,6.333333333,,,,,,,,,,,,,,,,,
2018/4/30,36.97,25.7,1,,5.857142857,6.433333333,,,,,,,,,,,,,,,,,
2018/5/1,31.87,28.1,0,,3.285714286,3.633333333,,,,,,,,,,,,,,,,,
2018/5/2,27.74,25.3,0,,0.485714286,0.833333333,,,,,,,,,,,,,,,,,
2018/5/3,34.75,27.4,1,,2.585714286,2.933333333,,,,,,,,,,,,,,,,,
2018/5/4,36.41,23.8,1,,-1.014285714,-0.666666667,,,,,,,,,,,,,,,,,
2018/5/5,42.35,24.3,1,,-0.514285714,-0.166666667,,,,,,,,,,,,,,,,,
2018/5/6,41.07,26.5,1,,1.685714286,2.033333333,,,,,,,,,,,,,,,,,
2018/5/7,16.03,21.6,0,,-3.214285714,-2.866666667,,,,,,,,,,,,,,,,,
2018/5/8,17.18,14.6,0,,-10.21428571,-9.866666667,,,,,,,,,,,,,,,,,
2018/5/9,17.07,14.3,0,,-10.51428571,-10.16666667,,,,,,,,,,,,,,,,,
2018/5/10,21.51,15.8,0,,-9.014285714,-8.666666667,,,,,,,,,,,,,,,,,
2018/5/11,21.39,22.4,0,,-2.414285714,-2.066666667,,,,,,,,,,,,,,,,,
2018/5/12,34.76,24.6,1,,-0.214285714,0.133333333,,,,,,,,,,,,,,,,,
2018/5/13,27.86,21.4,1,,-3.414285714,-3.066666667,,,,,,,,,,,,,,,,,
2018/5/14,20.44,28.6,0,,3.785714286,4.133333333,,,,,,,,,,,,,,,,,
2018/5/15,28.9,28.4,0,,3.585714286,3.933333333,,,,,,,,,,,,,,,,,
2018/5/16,30.64,29,0,,4.185714286,4.533333333,,,,,,,,,,,,,,,,,
2018/5/17,28.31,28.4,0,,3.585714286,3.933333333,,,,,,,,,,,,,,,,,
2018/5/18,26.1,27.1,0,,2.285714286,2.633333333,,,,,,,,,,,,,,,,,
2018/5/19,35.17,26.3,1,,1.485714286,1.833333333,,,,,,,,,,,,,,,,,
2018/5/20,42.56,22.1,1,,-2.714285714,-2.366666667,,,,,,,,,,,,,,,,,
2018/5/21,25.25,27.2,0,,2.385714286,2.733333333,,,,,,,,,,,,,,,,,
2018/5/22,30.57,27.3,0,,2.485714286,2.833333333,,,,,,,,,,,,,,,,,
2018/5/23,19.57,22,0,,-2.814285714,-2.466666667,,,,,,,,,,,,,,,,,
2018/5/24,25.05,25.7,0,,0.885714286,1.233333333,,,,,,,,,,,,,,,,,
2018/5/25,33.78,27.1,0,,2.285714286,2.633333333,,,,,,,,,,,,,,,,,
2018/5/26,41.26,25.2,1,,0.385714286,0.733333333,,,,,,,,,,,,,,,,,
2018/5/27,44.63,26.9,1,,2.085714286,2.433333333,,,,,,,,,,,,,,,,,
2018/5/28,20.65,26,0,,1.185714286,1.533333333,,,,,,,,,,,,,,,,,
2018/5/29,26,27.6,0,,2.785714286,3.133333333,,,,,,,,,,,,,,,,,
2018/5/30,23.44,25,0,,0.185714286,0.533333333,,,,,,,,,,,,,,,,,
2018/5/31,21.99,22,0,,-2.814285714,-2.466666667,,,,,,,,,,,,,,,,,
2018/6/1,27.35,27.5,0,,1.228571429,0.633333333,,,,,,,,,,,,,,,,,
2018/6/2,47.82,27.2,1,,0.928571429,0.333333333,,,,,,,,,,,,,,,,,
2018/6/3,45.39,28.6,1,,2.328571429,1.733333333,,,,,,,,,,,,,,,,,
2018/6/4,31.52,29.1,0,,2.828571429,2.233333333,,,,,,,,,,,,,,,,,
2018/6/5,28.97,28.3,0,,2.028571429,1.433333333,,,,,,,,,,,,,,,,,
2018/6/6,22.02,22.8,0,,-3.471428571,-4.066666667,,,,,,,,,,,,,,,,,
2018/6/7,30.4,27.3,0,,1.028571429,0.433333333,,,,,,,,,,,,,,,,,
2018/6/8,29.62,27.5,0,,1.228571429,0.633333333,,,,,,,,,,,,,,,,,
2018/6/9,53.95,32,1,,5.728571429,5.133333333,,,,,,,,,,,,,,,,,
2018/6/10,31.81,22,1,,-4.271428571,-4.866666667,,,,,,,,,,,,,,,,,
2018/6/11,17.44,19.9,0,,-6.371428571,-6.966666667,,,,,,,,,,,,,,,,,
2018/6/12,33.75,26.4,0,,0.128571429,-0.466666667,,,,,,,,,,,,,,,,,
2018/6/13,30.64,27,0,,0.728571429,0.133333333,,,,,,,,,,,,,,,,,
2018/6/14,25.39,25.2,0,,-1.071428571,-1.666666667,,,,,,,,,,,,,,,,,
2018/6/15,25.19,20,0,,-6.271428571,-6.866666667,,,,,,,,,,,,,,,,,
2018/6/16,41.55,18.4,1,,-7.871428571,-8.466666667,,,,,,,,,,,,,,,,,
2018/6/17,42.72,22.5,1,,-3.771428571,-4.366666667,,,,,,,,,,,,,,,,,
2018/6/18,20.04,21.2,0,,-5.071428571,-5.666666667,,,,,,,,,,,,,,,,,
2018/6/19,28.05,28.8,0,,2.528571429,1.933333333,,,,,,,,,,,,,,,,,
2018/6/20,26.99,21.7,0,,-4.571428571,-5.166666667,,,,,,,,,,,,,,,,,
2018/6/21,28.43,24.4,0,,-1.871428571,-2.466666667,,,,,,,,,,,,,,,,,
2018/6/22,33.85,28.1,0,,1.828571429,1.233333333,,,,,,,,,,,,,,,,,
2018/6/23,37.37,23,1,,-3.271428571,-3.866666667,,,,,,,,,,,,,,,,,
2018/6/24,50.99,27,1,,0.728571429,0.133333333,,,,,,,,,,,,,,,,,
2018/6/25,32.89,32.6,0,,6.328571429,5.733333333,,,,,,,,,,,,,,,,,
2018/6/26,34.45,30.1,0,,3.828571429,3.233333333,,,,,,,,,,,,,,,,,
2018/6/27,36.45,31.7,0,,5.428571429,4.833333333,,,,,,,,,,,,,,,,,
2018/6/28,35.43,31.9,0,,5.628571429,5.033333333,,,,,,,,,,,,,,,,,
2018/6/29,38,32.9,0,,6.628571429,6.033333333,,,,,,,,,,,,,,,,,
2018/6/30,52.57,32.7,1,,6.428571429,5.833333333,,,,,,,,,,,,,,,,,
2018/7/1,59.26,32,1,,1.1,3.5,,,,,,,,,,,,,,,,,
2018/7/2,44.04,33.5,0,,2.6,5,,,,,,,,,,,,,,,,,
2018/7/3,37.68,32.7,0,,1.8,4.2,,,,,,,,,,,,,,,,,
2018/7/4,38.06,31.2,0,,0.3,2.7,,,,,,,,,,,,,,,,,
2018/7/5,34.23,28.7,0,,-2.2,0.2,,,,,,,,,,,,,,,,,
2018/7/6,26.23,25,0,,-5.9,-3.5,,,,,,,,,,,,,,,,,
2018/7/7,40.53,29.6,1,,-1.3,1.1,,,,,,,,,,,,,,,,,
2018/7/8,54.07,32.2,1,,1.3,3.7,,,,,,,,,,,,,,,,,
2018/7/9,42.69,31.6,0,,0.7,3.1,,,,,,,,,,,,,,,,,
2018/7/10,42.57,32.8,0,,1.9,4.3,,,,,,,,,,,,,,,,,
2018/7/11,46.01,34.2,0,,3.3,5.7,,,,,,,,,,,,,,,,,
2018/7/12,38.17,30,0,,-0.9,1.5,,,,,,,,,,,,,,,,,
2018/7/13,44.41,33.8,0,,2.9,5.3,,,,,,,,,,,,,,,,,
2018/7/14,59.85,35.4,1,,4.5,6.9,,,,,,,,,,,,,,,,,
2018/7/15,70.09,34.5,1,,3.6,6,,,,,,,,,,,,,,,,,
2018/7/16,71.56,34.4,1,,3.5,5.9,,,,,,,,,,,,,,,,,
2018/7/17,48.87,34.8,0,,3.9,6.3,,,,,,,,,,,,,,,,,
2018/7/18,52.05,35.3,0,,4.4,6.8,,,,,,,,,,,,,,,,,
2018/7/19,46.61,34.8,0,,3.9,6.3,,,,,,,,,,,,,,,,,
2018/7/20,48.26,34.2,0,,3.3,5.7,,,,,,,,,,,,,,,,,
2018/7/21,63.9,34.9,1,,4,6.4,,,,,,,,,,,,,,,,,
2018/7/22,78.5,35.6,1,,4.7,7.1,,,,,,,,,,,,,,,,,
2018/7/23,43.89,39,0,,8.1,10.5,,,,,,,,,,,,,,,,,
2018/7/24,52.4,35.3,0,,4.4,6.8,,,,,,,,,,,,,,,,,
2018/7/25,46.97,32.2,0,,1.3,3.7,,,,,,,,,,,,,,,,,
2018/7/26,43.9,30.7,0,,-0.2,2.2,,,,,,,,,,,,,,,,,
2018/7/27,46.7,28.5,0,,-2.4,0,,,,,,,,,,,,,,,,,
2018/7/28,49.84,28,1,,-2.9,-0.5,,,,,,,,,,,,,,,,,
2018/7/29,50.82,32.3,1,,1.4,3.8,,,,,,,,,,,,,,,,,
2018/7/30,39.99,31.9,0,,1,3.4,,,,,,,,,,,,,,,,,
2018/7/31,43.39,33.8,0,,2.9,5.3,,,,,,,,,,,,,,,,,
2018/8/1,51.48,35.1,0,,3.314285714,2.266666667,,,,,,,,,,,,,,,,,
2018/8/2,51.36,37.3,0,,5.514285714,4.466666667,,,,,,,,,,,,,,,,,
2018/8/3,50.3,35.4,0,,3.614285714,2.566666667,,,,,,,,,,,,,,,,,
2018/8/4,62.75,34.1,1,,2.314285714,1.266666667,,,,,,,,,,,,,,,,,
2018/8/5,64.54,34.7,1,,2.914285714,1.866666667,,,,,,,,,,,,,,,,,
2018/8/6,42.65,34,0,,2.214285714,1.166666667,,,,,,,,,,,,,,,,,
2018/8/7,42.12,25,0,,-6.785714286,-7.833333333,,,,,,,,,,,,,,,,,
2018/8/8,39.33,25.1,0,,-6.685714286,-7.733333333,,,,,,,,,,,,,,,,,
2018/8/9,42.88,32.1,0,,0.314285714,-0.733333333,,,,,,,,,,,,,,,,,
2018/8/10,54.27,34.5,0,,2.714285714,1.666666667,,,,,,,,,,,,,,,,,
2018/8/11,60.77,33.6,1,,1.814285714,0.766666667,,,,,,,,,,,,,,,,,
2018/8/12,64.13,31.1,1,,-0.685714286,-1.733333333,,,,,,,,,,,,,,,,,
2018/8/13,59.06,34.1,0,,2.314285714,1.266666667,,,,,,,,,,,,,,,,,
2018/8/14,54.89,34.1,0,,2.314285714,1.266666667,,,,,,,,,,,,,,,,,
2018/8/15,51.51,33.1,0,,1.314285714,0.266666667,,,,,,,,,,,,,,,,,
2018/8/16,46.85,32.3,0,,0.514285714,-0.533333333,,,,,,,,,,,,,,,,,
2018/8/17,37.54,30,0,,-1.785714286,-2.833333333,,,,,,,,,,,,,,,,,
2018/8/18,47.48,27.2,1,,-4.585714286,-5.633333333,,,,,,,,,,,,,,,,,
2018/8/19,48.4,28.6,1,,-3.185714286,-4.233333333,,,,,,,,,,,,,,,,,
2018/8/20,38.77,27.6,0,,-4.185714286,-5.233333333,,,,,,,,,,,,,,,,,
2018/8/21,40.85,33.6,0,,1.814285714,0.766666667,,,,,,,,,,,,,,,,,
2018/8/22,39.96,34.1,0,,2.314285714,1.266666667,,,,,,,,,,,,,,,,,
2018/8/23,39.78,33.7,0,,1.914285714,0.866666667,,,,,,,,,,,,,,,,,
2018/8/24,33.46,31.4,0,,-0.385714286,-1.433333333,,,,,,,,,,,,,,,,,
2018/8/25,55.87,35.6,1,,3.814285714,2.766666667,,,,,,,,,,,,,,,,,
2018/8/26,52.25,36,1,,4.214285714,3.166666667,,,,,,,,,,,,,,,,,
2018/8/27,33.53,35.8,0,,4.014285714,2.966666667,,,,,,,,,,,,,,,,,
2018/8/28,32.48,30.5,0,,-1.285714286,-2.333333333,,,,,,,,,,,,,,,,,
2018/8/29,34.89,29.2,0,,-2.585714286,-3.633333333,,,,,,,,,,,,,,,,,
2018/8/30,35.7,34,0,,2.214285714,1.166666667,,,,,,,,,,,,,,,,,
2018/8/31,32.77,35.4,0,,3.614285714,2.566666667,,,,,,,,,,,,,,,,,
2018/9/1,44.41,31.4,1,,3.828571429,3.5,,,,,,,,,,,,,,,,,
2018/9/2,42.38,23.7,1,,-3.871428571,-4.2,,,,,,,,,,,,,,,,,
2018/9/3,29.37,26.1,0,,-1.471428571,-1.8,,,,,,,,,,,,,,,,,
2018/9/4,25.68,28.7,0,,1.128571429,0.8,,,,,,,,,,,,,,,,,
2018/9/5,33.75,32,0,,4.428571429,4.1,,,,,,,,,,,,,,,,,
2018/9/6,31.77,31.5,0,,3.928571429,3.6,,,,,,,,,,,,,,,,,
2018/9/7,25.7,30.4,0,,2.828571429,2.5,,,,,,,,,,,,,,,,,
2018/9/8,37.11,33,1,,5.428571429,5.1,,,,,,,,,,,,,,,,,
2018/9/9,35.53,32.1,1,,4.528571429,4.2,,,,,,,,,,,,,,,,,
2018/9/10,20.08,30.6,0,,3.028571429,2.7,,,,,,,,,,,,,,,,,
2018/9/11,23.19,23.9,0,,-3.671428571,-4,,,,,,,,,,,,,,,,,
2018/9/12,21.7,24.4,0,,-3.171428571,-3.5,,,,,,,,,,,,,,,,,
2018/9/13,24.41,27.3,0,,-0.271428571,-0.6,,,,,,,,,,,,,,,,,
2018/9/14,20.54,24.9,0,,-2.671428571,-3,,,,,,,,,,,,,,,,,
2018/9/15,30.92,22.2,1,,-5.371428571,-5.7,,,,,,,,,,,,,,,,,
2018/9/16,42.41,27.4,1,,-0.171428571,-0.5,,,,,,,,,,,,,,,,,
2018/9/17,38.13,31.2,1,,3.628571429,3.3,,,,,,,,,,,,,,,,,
2018/9/18,27.54,28.1,0,,0.528571429,0.2,,,,,,,,,,,,,,,,,
2018/9/19,25.51,27.4,0,,-0.171428571,-0.5,,,,,,,,,,,,,,,,,
2018/9/20,22.49,24,0,,-3.571428571,-3.9,,,,,,,,,,,,,,,,,
2018/9/21,19.95,19,0,,-8.571428571,-8.9,,,,,,,,,,,,,,,,,
2018/9/22,37.04,25.8,1,,-1.771428571,-2.1,,,,,,,,,,,,,,,,,
2018/9/23,40.04,28.4,1,,0.828571429,0.5,,,,,,,,,,,,,,,,,
2018/9/24,31.99,28.6,1,,1.028571429,0.7,,,,,,,,,,,,,,,,,
2018/9/25,20.82,25.2,0,,-2.371428571,-2.7,,,,,,,,,,,,,,,,,
2018/9/26,18.52,19.9,0,,-7.671428571,-8,,,,,,,,,,,,,,,,,
2018/9/27,17.85,17.5,0,,-10.07142857,-10.4,,,,,,,,,,,,,,,,,
2018/9/28,25.96,26,0,,-1.571428571,-1.9,,,,,,,,,,,,,,,,,
2018/9/29,25.05,21.3,1,,-6.271428571,-6.6,,,,,,,,,,,,,,,,,
2018/9/30,20.6,27,1,,-0.571428571,-0.9,,,,,,,,,,,,,,,,,
2018/10/1,20.06,32.3,0,,9.814285714,9.833333333,,,,,,,,,,,,,,,,,
2018/10/2,23.99,26.9,0,,4.414285714,4.433333333,,,,,,,,,,,,,,,,,
2018/10/3,20.6,23.3,0,,0.814285714,0.833333333,,,,,,,,,,,,,,,,,
2018/10/4,18.9,21.4,0,,-1.085714286,-1.066666667,,,,,,,,,,,,,,,,,
2018/10/5,21.69,20.1,0,,-2.385714286,-2.366666667,,,,,,,,,,,,,,,,,
2018/10/6,32.71,29.3,1,,6.814285714,6.833333333,,,,,,,,,,,,,,,,,
2018/10/7,38.9,32.3,1,,9.814285714,9.833333333,,,,,,,,,,,,,,,,,
2018/10/8,31.22,24.1,1,,1.614285714,1.633333333,,,,,,,,,,,,,,,,,
2018/10/9,24.11,26.4,0,,3.914285714,3.933333333,,,,,,,,,,,,,,,,,
2018/10/10,17.47,26.4,0,,3.914285714,3.933333333,,,,,,,,,,,,,,,,,
2018/10/11,16.72,23.7,0,,1.214285714,1.233333333,,,,,,,,,,,,,,,,,
2018/10/12,15.95,22.5,0,,0.014285714,0.033333333,,,,,,,,,,,,,,,,,
2018/10/13,25.88,18.5,1,,-3.985714286,-3.966666667,,,,,,,,,,,,,,,,,
2018/10/14,25.33,19.6,1,,-2.885714286,-2.866666667,,,,,,,,,,,,,,,,,
2018/10/15,14.46,21.1,0,,-1.385714286,-1.366666667,,,,,,,,,,,,,,,,,
2018/10/16,16.32,21.2,0,,-1.285714286,-1.266666667,,,,,,,,,,,,,,,,,
2018/10/17,18.3,22.3,0,,-0.185714286,-0.166666667,,,,,,,,,,,,,,,,,
2018/10/18,20.55,21.7,0,,-0.785714286,-0.766666667,,,,,,,,,,,,,,,,,
2018/10/19,16.56,20.1,0,,-2.385714286,-2.366666667,,,,,,,,,,,,,,,,,
2018/10/20,24.3,22,1,,-0.485714286,-0.466666667,,,,,,,,,,,,,,,,,
2018/10/21,27.85,21.6,1,,-0.885714286,-0.866666667,,,,,,,,,,,,,,,,,
